"시도별",2014
"시도별",총 평균
"시도별",평균
"서울특별시",22.4
"부산광역시",25.0
"대구광역시",24.6
"인천광역시",27.4
"광주광역시",21.7
"대전광역시",20.2
"울산광역시",21.0
"세종특별자치시",9.9
"경기도",21.2
"강원도",21.2
"충청북도",23.9
"충청남도",16.6
"전라북도",19.2
"전라남도",19.2
"경상북도",20.6
"경상남도",18.8
"제주특별자치도",15.3
